Date,Close
2016-04-28,1.4542070627212524
2016-04-29,1.46113383769989
2016-05-02,1.4602802991867063
2016-05-03,1.4665981531143188
2016-05-04,1.4550957679748535
2016-05-05,1.4507049322128296
2016-05-06,1.4492753744125366
2016-05-09,1.443084716796875
2016-05-10,1.4415452480316162
2016-05-11,1.4451494216918943
2016-05-12,1.4438347816467283
2016-05-13,1.4445230960845947
2016-05-16,1.4349260330200195
2016-05-17,1.4446901082992554
2016-05-18,1.4455254077911377
2016-05-19,1.459619641304016
2016-05-20,1.4601097106933594
2016-05-23,1.449065327644348
2016-05-24,1.4481840133666992
2016-05-25,1.4612619876861572
2016-05-26,1.4698317050933838
2016-05-27,1.466490626335144
2016-05-30,1.4626511335372925
2016-05-31,1.4635074138641355
2016-06-01,1.4482468366622925
2016-06-02,1.4419403076171875
2016-06-03,1.440548539161682
2016-06-06,1.4383935928344729
2016-06-07,1.4459224939346311
2016-06-08,1.454355001449585
2016-06-09,1.4518423080444336
2016-06-10,1.4463825225830078
2016-06-13,1.4188824892044067
2016-06-14,1.4206764698028564
2016-06-15,1.4123696088790894
2016-06-16,1.41958749294281
2016-06-17,1.4295722246170044
2016-06-20,1.4585976600646973
2016-06-21,1.467502236366272
2016-06-22,1.4670286178588867
2016-06-23,1.4789398908615112
2016-06-24,1.4557948112487793
2016-06-27,1.3450984954833984
2016-06-28,1.323504090309143
2016-06-29,1.3350956439971924
2016-06-30,1.3465837240219116
2016-07-01,1.3328713178634644
2016-07-04,1.3289920091629028
2016-07-05,1.3279860019683838
2016-07-06,1.2957899570465088
2016-07-07,1.292590856552124
2016-07-08,1.2915725708007812
2016-07-11,1.2946157455444336
2016-07-12,1.2981113195419312
2016-07-13,1.3278273344039917
2016-07-14,1.3119744062423706
2016-07-15,1.3357912302017212
2016-07-18,1.3229613304138184
2016-07-19,1.3268934488296509
2016-07-20,1.310839295387268
2016-07-21,1.326453447341919
2016-07-22,1.3246086835861206
2016-07-25,1.3129734992980957
2016-07-26,1.310787796974182
2016-07-27,1.3152875900268557
2016-07-28,1.323784351348877
2016-07-29,1.316187858581543
2016-08-01,1.3216325044631958
2016-08-02,1.3185480833053589
2016-08-03,1.333777904510498
2016-08-04,1.332800269126892
2016-08-05,1.3129217624664309
2016-08-08,1.3085750341415403
2016-08-09,1.3032373189926147
2016-08-10,1.3007115125656128
2016-08-11,1.3020155429840088
2016-08-12,1.2954877614974976
2016-08-15,1.290988802909851
2016-08-16,1.2883111238479614
2016-08-17,1.303373098373413
2016-08-18,1.3044612407684326
2016-08-19,1.3166556358337402
2016-08-22,1.3056023120880127
2016-08-23,1.3137152194976809
2016-08-24,1.3196094036102295
2016-08-25,1.3234516382217407
2016-08-26,1.3194352388381958
2016-08-29,1.3128528594970703
2016-08-30,1.310787796974182
2016-08-31,1.3090718984603882
2016-09-01,1.3133701086044312
2016-09-02,1.327492356300354
2016-09-05,1.3294336795806885
2016-09-06,1.3313806056976318
2016-09-07,1.3421016931533811
2016-09-08,1.333866834640503
2016-09-09,1.331026315689087
2016-09-12,1.327316164970398
2016-09-13,1.333866834640503
2016-09-14,1.3194352388381958
2016-09-15,1.326435923576355
2016-09-16,1.3247665166854858
2016-09-19,1.3016257286071775
2016-09-20,1.3044612407684326
2016-09-21,1.2985326051712036
2016-09-22,1.3036110401153564
2016-09-23,1.3087291717529297
2016-09-26,1.297858476638794
2016-09-27,1.2969495058059692
2016-09-28,1.301236271858215
2016-09-29,1.3039510250091553
2016-09-30,1.2963443994522097
2016-10-03,1.293159246444702
2016-10-04,1.2848516702651978
2016-10-05,1.273236632347107
2016-10-06,1.2755101919174194
2016-10-07,1.2402331829071045
2016-10-10,1.2434717416763306
2016-10-11,1.2341108322143557
2016-10-12,1.2278977632522583
2016-10-13,1.218769073486328
2016-10-14,1.222195029258728
2016-10-17,1.2183235883712769
2016-10-18,1.2218962907791138
2016-10-19,1.230466365814209
2016-10-20,1.2289540767669678
2016-10-21,1.2256402969360352
2016-10-24,1.2219113111495972
2016-10-25,1.2217471599578855
2016-10-26,1.217581868171692
2016-10-27,1.2235409021377563
2016-10-28,1.2171372175216677
2016-10-31,1.2215979099273682
2016-11-01,1.223690629005432
2016-11-02,1.2238553762435913
2016-11-03,1.230466365814209
2016-11-04,1.2468827962875366
2016-11-07,1.248907208442688
2016-11-08,1.2399256229400637
2016-11-09,1.2388503551483154
2016-11-10,1.242081642150879
2016-11-11,1.2553352117538452
2016-11-14,1.2573871612548828
2016-11-15,1.2520345449447632
2016-11-16,1.2456402778625488
2016-11-17,1.2442454099655151
2016-11-18,1.2410026788711548
2016-11-21,1.2324377298355105
2016-11-22,1.2493752241134644
2016-11-23,1.2423903942108154
2016-11-24,1.2433171272277832
2016-11-25,1.2452834844589231
2016-11-28,1.248127818107605
2016-11-29,1.2411566972732544
2016-11-30,1.249219298362732
2016-12-01,1.2517211437225342
2016-12-02,1.2589701414108276
2016-12-05,1.266784906387329
2016-12-06,1.2728476524353027
2016-12-07,1.2671059370040894
2016-12-08,1.262785792350769
2016-12-09,1.258494853973389
2016-12-12,1.2597631216049194
2016-12-13,1.2675877809524536
2016-12-14,1.2663036584854126
2016-12-15,1.253824234008789
2016-12-16,1.2423903942108154
2016-12-19,1.248907208442688
2016-12-20,1.2390038967132568
2016-12-21,1.2365524768829346
2016-12-22,1.2354830503463743
2016-12-23,1.2285012006759644
2016-12-26,1.2289540767669678
2016-12-27,1.227596402168274
2016-12-28,1.227596402168274
2016-12-29,1.2224938869476318
2016-12-30,1.2288031578063965
2017-01-02,1.234903335571289
2017-01-03,1.228199481964111
2017-01-04,1.2245597839355469
2017-01-05,1.2326807975769043
2017-01-06,1.2425447702407837
2017-01-09,1.2260912656784058
2017-01-10,1.2173447608947754
2017-01-11,1.2174336910247805
2017-01-12,1.2214486598968506
2017-01-13,1.2165449857711792
2017-01-16,1.2039345502853394
2017-01-17,1.204021453857422
2017-01-18,1.2388043403625488
2017-01-19,1.225970983505249
2017-01-20,1.2338367700576782
2017-01-23,1.2386969327926636
2017-01-24,1.2517211437225342
2017-01-25,1.2533055543899536
2017-01-26,1.2634079456329346
2017-01-27,1.2595410346984863
2017-01-30,1.2591921091079712
2017-01-31,1.25
2017-02-01,1.2589701414108276
2017-02-02,1.2661433219909668
2017-02-03,1.252003192901611
2017-02-06,1.2484238147735596
2017-02-07,1.2468360662460327
2017-02-08,1.2496250867843628
2017-02-09,1.252803087234497
2017-02-10,1.2498124837875366
2017-02-13,1.248455047607422
2017-02-14,1.2523010969161987
2017-02-15,1.2470382452011108
2017-02-16,1.246976017951965
2017-02-17,1.2489228248596191
2017-02-20,1.2433944940567017
2017-02-21,1.2473337650299072
2017-02-22,1.248704433441162
2017-02-23,1.2453765869140625
2017-02-24,1.255618929862976
2017-02-27,1.2399563789367676
2017-02-28,1.2439358234405518
2017-03-01,1.2378076314926147
2017-03-02,1.227219820022583
2017-03-03,1.227475881576538
2017-03-06,1.23001229763031
2017-03-07,1.224289894104004
2017-03-08,1.220449924468994
2017-03-09,1.217730164527893
2017-03-10,1.2157316207885742
2017-03-13,1.2171372175216677
2017-03-14,1.220598816871643
2017-03-15,1.2157464027404783
2017-03-16,1.2284257411956787
2017-03-17,1.2351168394088743
2017-03-20,1.2384514808654783
2017-03-21,1.2367054224014282
2017-03-22,1.2482056617736816
2017-03-23,1.2475050687789917
2017-03-24,1.251877784729004
2017-03-27,1.2514548301696775
2017-03-28,1.2557923793792725
2017-03-29,1.2421433925628662
2017-03-30,1.244044065475464
2017-03-31,1.2478474378585815
2017-04-03,1.2540757656097412
2017-04-04,1.249219298362732
2017-04-05,1.2439976930618286
2017-04-06,1.248907208442688
2017-04-07,1.246867299079895
2017-04-10,1.2375165224075315
2017-04-11,1.2425447702407837
2017-04-12,1.2492347955703735
2017-04-13,1.2549885511398315
2017-04-14,1.250781774520874
2017-04-17,1.253509759902954
2017-04-18,1.2557765245437622
2017-04-19,1.2844555377960205
2017-04-20,1.2782330513000488
2017-04-21,1.2801966667175293
2017-04-24,1.2826268672943115
2017-04-25,1.2776614427566528
2017-04-26,1.283235788345337
2017-04-27,1.2848351001739502
2017-04-28,1.2893576622009275
2017-05-01,1.293159246444702
2017-05-02,1.2897402048110962
2017-05-03,1.2941633462905884
2017-05-04,1.287166953086853
2017-05-05,1.2924906015396118
2017-05-08,1.296562910079956
2017-05-09,1.2943308353424072
2017-05-10,1.2948503494262695
2017-05-11,1.2930588722229004
2017-05-12,1.2891582250595093
2017-05-15,1.2886598110198977
2017-05-16,1.2903059720993042
2017-05-17,1.2916892766952517
2017-05-18,1.2970168590545654
2017-05-19,1.2958402633666992
2017-05-22,1.3012192249298096
2017-05-23,1.2995283603668213
2017-05-24,1.2956557273864746
2017-05-25,1.2980270385742188
2017-05-26,1.293326497077942
2017-05-29,1.281427025794983
2017-05-30,1.281410574913025
2017-05-31,1.2809016704559326
2017-06-01,1.2875481843948364
2017-06-02,1.2888258695602417
2017-06-05,1.2870012521743774
2017-06-06,1.2907389402389526
2017-06-07,1.2906723022460938
2017-06-08,1.2962098121643066
2017-06-09,1.2722970247268677
2017-06-12,1.2739177942276
2017-06-13,1.2669775485992432
2017-06-14,1.2750548124313354
2017-06-15,1.2754452228546145
2017-06-16,1.275835633277893
2017-06-19,1.277955174446106
2017-06-20,1.273236632347107
2017-06-21,1.263248324394226
2017-06-22,1.2675718069076538
2017-06-23,1.267812728881836
2017-06-26,1.2743399143218994
2017-06-27,1.2724589109420776
2017-06-28,1.281295657157898
2017-06-29,1.2941465377807615
2017-06-30,1.3011176586151123
2017-07-03,1.301642656326294
2017-07-04,1.2948671579360962
2017-07-05,1.2934937477111816
2017-07-06,1.2931759357452393
2017-07-07,1.2973533868789673
2017-07-10,1.2891249656677246
2017-07-12,1.2859586477279663
2017-07-13,1.2893743515014648
2017-07-14,1.294716238975525
2017-07-17,1.311131477355957
2017-07-18,1.3053126335144043
2017-07-19,1.303865909576416
2017-07-20,1.3032711744308472
2017-07-21,1.2965459823608398
2017-07-24,1.3004746437072754
2017-07-25,1.3031013011932373
2017-07-26,1.3027619123458862
2017-07-27,1.311475396156311
2017-07-28,1.3076680898666382
2017-07-31,1.3144922256469729
2017-08-01,1.3195397853851318
2017-08-02,1.3207945823669434
2017-08-03,1.3228389024734497
2017-08-04,1.314405918121338
2017-08-07,1.3046995401382446
2017-08-08,1.3037809133529663
2017-08-09,1.2986170053482056
2017-08-10,1.3014055490493774
2017-08-11,1.2976733446121216
2017-08-14,1.300593018531799
2017-08-15,1.2965123653411863
2017-08-16,1.2867032289505005
2017-08-17,1.2891582250595093
2017-08-18,1.2865046262741089
2017-08-21,1.2873657941818235
2017-08-22,1.289823293685913
2017-08-23,1.2823965549468994
2017-08-24,1.28037691116333
2017-08-25,1.280393362045288
2017-08-28,1.2905224561691284
2017-08-29,1.2927078008651731
2017-08-30,1.292657732963562
2017-08-31,1.292056441307068
2017-09-01,1.2941633462905884
2017-09-04,1.2965123653411863
2017-09-05,1.2924071550369265
2017-09-06,1.304121017456055
2017-09-07,1.3049719333648682
2017-09-08,1.3104785680770874
2017-09-11,1.3197661638259888
2017-09-12,1.3169677257537842
2017-09-13,1.3289213180541992
2017-09-14,1.3206027746200562
2017-09-15,1.3399077653884888
2017-09-18,1.3575152158737185
2017-09-19,1.3516618013381958
2017-09-20,1.3515340089797974
2017-09-21,1.3489633798599243
2017-09-22,1.3579760789871216
2017-09-25,1.3507307767868042
2017-09-26,1.347781538963318
2017-09-27,1.3448090553283691
2017-09-28,1.3398897647857666
2017-09-29,1.343021035194397
2017-10-02,1.3394052982330322
2017-10-03,1.3275628089904783
2017-10-04,1.3241175413131714
2017-10-05,1.323276400566101
2017-10-06,1.3112690448760986
2017-10-09,1.3084039688110352
2017-10-10,1.314405918121338
2017-10-11,1.3211086988449097
2017-10-12,1.32397723197937
2017-10-13,1.326435923576355
2017-10-16,1.3288860321044922
2017-10-17,1.3252933025360107
2017-10-18,1.319487452507019
2017-10-19,1.321300745010376
2017-10-20,1.3150626420974731
2017-10-23,1.3189828395843506
2017-10-24,1.3206549882888794
2017-10-25,1.3131976127624512
2017-10-26,1.327351450920105
2017-10-27,1.3130252361297607
2017-10-30,1.313404560089111
2017-10-31,1.3212482929229736
2017-11-01,1.3292216062545776
2017-11-02,1.3255391120910645
2017-11-03,1.30532968044281
2017-11-06,1.30804443359375
2017-11-07,1.3175057172775269
2017-11-08,1.317210674285889
2017-11-09,1.3113033771514893
2017-11-10,1.3144404888153076
2017-11-13,1.312026023864746
2017-11-14,1.312335968017578
2017-11-15,1.3157894611358645
2017-11-17,1.3200448751449585
2017-11-20,1.3202714920043943
2017-11-21,1.3245033025741575
2017-11-22,1.3245558738708496
2017-11-23,1.3316820859909058
2017-11-24,1.330672025680542
2017-11-27,1.3324450254440308
2017-11-28,1.3322319984436035
2017-11-29,1.3365410566329956
2017-11-30,1.3417235612869265
2017-12-01,1.3529969453811646
2017-12-04,1.349400281906128
2017-12-05,1.347527265548706
2017-12-06,1.341525673866272
2017-12-07,1.3392258882522583
2017-12-08,1.348435878753662
2017-12-11,1.3392080068588257
2017-12-12,1.334935188293457
2017-12-13,1.331948161125183
2017-12-14,1.340967893600464
2017-12-15,1.3432915210723877
2017-12-18,1.3317352533340454
2017-12-19,1.3380789756774902
2017-12-20,1.3386881351470947
2017-12-21,1.3372023105621338
2017-12-22,1.338043212890625
2017-12-25,1.3365052938461304
2017-12-26,1.3376137018203735
2017-12-27,1.337470531463623
2017-12-28,1.3403927087783811
2017-12-29,1.344085931777954
2018-01-01,1.351607084274292
2018-01-02,1.3511322736740112
2018-01-03,1.359619379043579
2018-01-04,1.3511322736740112
2018-01-05,1.3552889823913574
2018-01-08,1.3575890064239502
2018-01-09,1.3571282625198364
2018-01-10,1.353234887123108
2018-01-11,1.351278305053711
2018-01-12,1.3541878461837769
2018-01-15,1.3733056783676147
2018-01-16,1.379824161529541
2018-01-17,1.3798813819885254
2018-01-18,1.382800817489624
2018-01-19,1.3894678354263306
2018-01-22,1.3891589641571045
2018-01-23,1.3984841108322144
2018-01-24,1.401738166809082
2018-01-25,1.4220906496047974
2018-01-26,1.4150274991989136
2018-01-29,1.4149274826049805
2018-01-30,1.4076577425003052
2018-01-31,1.4155884981155396
2018-02-01,1.420051097869873
2018-02-02,1.4266760349273682
2018-02-05,1.411133885383606
2018-02-06,1.3943694829940796
2018-02-07,1.395868182182312
2018-02-08,1.3879250288009644
2018-02-09,1.3934950828552246
2018-02-12,1.3827433586120603
2018-02-13,1.3852334022521973
2018-02-14,1.3886960744857788
2018-02-15,1.401581048965454
2018-02-16,1.4104173183441162
2018-02-19,1.403154373168945
2018-02-20,1.3992668390274048
2018-02-21,1.4001091718673706
2018-02-22,1.3910139799118042
2018-02-23,1.3953033685684204
2018-02-26,1.3968042135238647
2018-02-27,1.3966480493545532
2018-02-28,1.390607833862305
2018-03-01,1.375421166419983
2018-03-02,1.377543330192566
2018-03-05,1.3795006275177002
2018-03-06,1.3852334022521973
2018-03-07,1.390008568763733
2018-03-08,1.390627145767212
2018-03-09,1.3805670738220217
2018-03-12,1.38554048538208
2018-03-13,1.3907625675201416
2018-03-14,1.397233486175537
2018-03-15,1.3971552848815918
2018-03-16,1.3938642740249634
2018-03-19,1.3943500518798828
2018-03-20,1.4025245904922483
2018-03-21,1.4004818201065063
2018-03-22,1.414627194404602
2018-03-23,1.4114724397659302
2018-03-26,1.4147672653198242
2018-03-27,1.423892855644226
2018-03-28,1.417635440826416
2018-03-29,1.4080342054367063
2018-03-30,1.4029377698898315
2018-04-02,1.403823971748352
2018-04-03,1.4046719074249268
2018-04-04,1.406865477561951
2018-04-05,1.4088078737258911
2018-04-06,1.400874137878418
2018-04-09,1.4091651439666748
2018-04-10,1.4138271808624268
2018-04-11,1.4182183742523191
2018-04-12,1.4189025163650513
2018-04-13,1.4238117933273315
2018-04-16,1.4246840476989746
2018-04-17,1.4342057704925537
2018-04-18,1.429653882980347
2018-04-19,1.4204343557357788
2018-04-20,1.4086490869522097
2018-04-23,1.4001679420471191
2018-04-24,1.3938252925872805
2018-04-25,1.3993842601776123
2018-04-26,1.3939224481582642
2018-04-27,1.391943335533142
2018-04-30,1.37710702419281
2018-05-01,1.3772207498550415
2018-05-02,1.3609329462051392
2018-05-03,1.3573862314224243
2018-05-04,1.3572388887405396
2018-05-07,1.3531982898712158
2018-05-08,1.3570362329483032
2018-05-09,1.35534405708313
2018-05-10,1.3544628620147705
2018-05-11,1.352338194847107
2018-05-14,1.355380892753601
2018-05-15,1.3562448024749756
2018-05-16,1.3500195741653442
2018-05-17,1.354830026626587
2018-05-18,1.3515340089797974
2018-05-21,1.3477089405059814
2018-05-22,1.3431833982467651
2018-05-23,1.3441040515899658
2018-05-24,1.337130784988403
2018-05-25,1.3383476734161377
2018-05-28,1.3309022188186646
2018-05-29,1.3315579891204834
2018-05-30,1.32538104057312
2018-05-31,1.328356385231018
2018-06-01,1.3289390802383425
2018-06-04,1.3356484174728394
2018-06-05,1.3316465616226196
2018-06-06,1.3406083583831787
2018-06-07,1.3421558141708374
2018-06-08,1.3419216871261597
2018-06-11,1.341381549835205
2018-06-12,1.3374348878860474
2018-06-13,1.3372559547424316
2018-06-14,1.3382760286331177
2018-06-15,1.3256621360778809
2018-06-18,1.3275099992752075
2018-06-19,1.3258730173110962
2018-06-20,1.317332148551941
2018-06-21,1.3175230026245115
2018-06-22,1.3247840404510498
2018-06-25,1.3262423276901243
2018-06-26,1.3278449773788452
2018-06-27,1.3221042156219482
2018-06-28,1.3120431900024414
2018-06-29,1.307514190673828
2018-07-02,1.3207770586013794
2018-07-03,1.314405918121338
2018-07-04,1.3194352388381958
2018-07-05,1.3229262828826904
2018-07-06,1.3225764036178589
2018-07-09,1.329787254333496
2018-07-10,1.325556755065918
2018-07-11,1.3257324695587158
2018-07-12,1.3210039138793943
2018-07-13,1.3180439472198486
2018-07-16,1.3227688074111938
2018-07-17,1.3236442804336548
2018-07-18,1.3106160163879397
2018-07-19,1.3078221082687378
2018-07-20,1.3023037910461426
2018-07-23,1.314716935157776
2018-07-24,1.3102725744247437
2018-07-25,1.3152183294296265
2018-07-26,1.3199577331542969
2018-07-27,1.3108737468719482
2018-07-30,1.3111830949783323
2018-07-31,1.3135426044464111
2018-08-01,1.3121638298034668
2018-08-02,1.3126115798950195
2018-08-03,1.3018121719360352
2018-08-06,1.3003562688827517
2018-08-07,1.2944984436035156
2018-08-08,1.2946659326553345
2018-08-09,1.2881617546081543
2018-08-10,1.2828407287597656
2018-08-13,1.2758845090866089
2018-08-14,1.2762752771377563
2018-08-15,1.271779179573059
2018-08-16,1.2693899869918823
2018-08-17,1.2714558839797974
2018-08-20,1.2747135162353516
2018-08-21,1.2804261445999146
2018-08-22,1.290555715560913
2018-08-23,1.2904725074768066
2018-08-24,1.281065821647644
2018-08-27,1.2860909700393677
2018-08-28,1.2896735668182373
2018-08-29,1.2867693901062012
2018-08-30,1.303593993186951
2018-08-31,1.301100730895996
2018-09-03,1.292306900024414
2018-09-04,1.2869019508361816
2018-09-05,1.2858428955078125
2018-09-06,1.2914891242980957
2018-09-07,1.2925406694412231
2018-09-10,1.2930254936218262
2018-09-11,1.302643060684204
2018-09-12,1.3015578985214231
2018-09-13,1.304546356201172
2018-09-14,1.311131477355957
2018-09-17,1.307326316833496
2018-09-18,1.3146305084228516
2018-09-19,1.3168463706970217
2018-09-20,1.3141123056411743
2018-09-21,1.327087163925171
2018-09-24,1.30804443359375
2018-09-25,1.311733365058899
2018-09-26,1.3179919719696045
2018-09-27,1.3172800540924072
2018-09-28,1.3078734874725342
2018-10-01,1.3039000034332275
2018-10-02,1.3043591976165771
2018-10-03,1.2981956005096436
2018-10-04,1.294062852859497
2018-10-05,1.3024225234985352
2018-10-08,1.31271493434906
2018-10-09,1.309311866760254
2018-10-10,1.3157029151916504
2018-10-11,1.3206725120544434
2018-10-12,1.3234164714813232
2018-10-15,1.3103927373886108
2018-10-16,1.315477967262268
2018-10-17,1.318721890449524
2018-10-18,1.3104442358016968
2018-10-19,1.3024225234985352
2018-10-22,1.3065404891967771
2018-10-23,1.2965964078903198
2018-10-24,1.2981280088424685
2018-10-25,1.2888258695602417
2018-10-26,1.2824623584747314
2018-10-29,1.2831040620803833
2018-10-30,1.2802459001541138
2018-10-31,1.2708903551101685
2018-11-01,1.276943564414978
2018-11-02,1.3003731966018677
2018-11-05,1.3005592823028564
2018-11-06,1.3058068752288818
2018-11-07,1.311251878738403
2018-11-08,1.3128528594970703
2018-11-09,1.3066771030426023
2018-11-12,1.2938451766967771
2018-11-13,1.2857933044433594
2018-11-14,1.3014055490493774
2018-11-15,1.2986170053482056
2018-11-16,1.276650071144104
2018-11-19,1.2833181619644165
2018-11-20,1.2859750986099243
2018-11-21,1.2789195775985718
2018-11-22,1.277726650238037
2018-11-23,1.287597894668579
2018-11-26,1.2812299728393557
2018-11-27,1.2812299728393557
2018-11-28,1.2743724584579468
2018-11-29,1.2824130058288574
2018-11-30,1.2784454822540283
2018-12-03,1.2753475904464722
2018-12-04,1.2725884914398191
2018-12-05,1.2720541954040527
2018-12-06,1.2727665901184082
2018-12-07,1.2778573036193848
2018-12-10,1.2721028327941897
2018-12-11,1.2561235427856443
2018-12-12,1.249297261238098
2018-12-13,1.2628655433654783
2018-12-14,1.2655024528503418
2018-12-17,1.25855815410614
2018-12-18,1.2615749835968018
2018-12-19,1.2655024528503418
2018-12-20,1.262785792350769
2018-12-21,1.2669775485992432
2018-12-24,1.2648941278457642
2018-12-25,1.2710840702056885
2018-12-26,1.2688745260238647
2018-12-27,1.2648781538009644
2018-12-28,1.2646220922470093
2018-12-31,1.269357681274414
2019-01-01,1.2738043069839478
2019-01-02,1.2754288911819458
2019-01-03,1.2521913051605225
2019-01-04,1.2628813982009888
2019-01-07,1.2734960317611694
2019-01-08,1.278608798980713
2019-01-09,1.2737879753112793
2019-01-10,1.279967188835144
2019-01-11,1.2753963470458984
2019-01-14,1.2849836349487305
2019-01-15,1.2874983549118042
2019-01-16,1.2872166633605957
2019-01-17,1.28857684135437
2019-01-18,1.2983977794647217
2019-01-21,1.2853471040725708
2019-01-22,1.2891747951507568
2019-01-23,1.295773148536682
2019-01-24,1.308215618133545
2019-01-25,1.3121638298034668
2019-01-28,1.3208470344543457
2019-01-29,1.3160146474838257
2019-01-30,1.30804443359375
2019-01-31,1.3117163181304932
2019-02-01,1.3109424114227295
2019-02-04,1.3077365159988403
2019-02-05,1.3031013011932373
2019-02-06,1.2957228422164917
2019-02-07,1.2934435606002808
2019-02-08,1.2949174642562866
2019-02-11,1.293677806854248
2019-02-12,1.2864052057266235
2019-02-13,1.2892080545425415
2019-02-14,1.2856775522232056
2019-02-15,1.2798361778259275
2019-02-18,1.290555715560913
2019-02-19,1.2924071550369265
2019-02-20,1.3061310052871704
2019-02-21,1.30451238155365
2019-02-22,1.3041380643844604
2019-02-25,1.306557536125183
2019-02-26,1.31271493434906
2019-02-27,1.3258028030395508
2019-02-28,1.3318239450454712
2019-03-01,1.3264886140823364
2019-03-04,1.32397723197937
2019-03-05,1.3178529739379885
2019-03-06,1.3156682252883911
2019-03-07,1.3182177543640137
2019-03-08,1.3092432022094729
2019-03-11,1.2988362312316897
2019-03-12,1.3248542547225952
2019-03-13,1.3066771030426023
2019-03-14,1.3285682201385498
2019-03-15,1.3258554935455322
2019-03-18,1.329716444015503
2019-03-19,1.326435923576355
2019-03-20,1.3271400928497314
2019-03-21,1.320533037185669
2019-03-22,1.313232183456421
2019-03-25,1.3206549882888794
2019-03-26,1.3215277194976809
2019-03-27,1.321143627166748
2019-03-28,1.3152703046798706
2019-03-29,1.30565345287323
2019-04-01,1.3022867441177368
2019-04-02,1.3068991899490356
2019-04-03,1.312766671180725
2019-04-04,1.3176966905593872
2019-04-05,1.3077024221420288
2019-04-08,1.3038150072097778
2019-04-09,1.306335687637329
2019-04-10,1.305721640586853
2019-04-11,1.3099292516708374
2019-04-12,1.3056023120880127
2019-04-15,1.3083868026733398
2019-04-16,1.3102725744247437
2019-04-17,1.3046314716339111
2019-04-18,1.3039339780807495
2019-04-19,1.2994438409805298
2019-04-22,1.299376368522644
2019-04-23,1.2981449365615845
2019-04-24,1.2938116788864136
2019-04-25,1.2904890775680542
2019-04-26,1.289607048034668
2019-04-29,1.2920230627059937
2019-04-30,1.2932428121566772
2019-05-01,1.3039849996566772
2019-05-02,1.3053126335144043
2019-05-03,1.3033220767974854
2019-05-06,1.3150626420974731
2019-05-07,1.3099292516708374
2019-05-08,1.3068820238113403
2019-05-09,1.3012022972106934
2019-05-10,1.3009653091430664
2019-05-13,1.3010668754577637
2019-05-14,1.2963106632232666
2019-05-15,1.2906556129455566
2019-05-16,1.2847524881362915
2019-05-17,1.2797706127166748
2019-05-20,1.2731555700302124
2019-05-21,1.2729123830795288
2019-05-23,1.2664159536361694
2019-05-24,1.2664639949798584
2019-05-27,1.2724751234054563
2019-05-28,1.2682307958602903
2019-05-29,1.2659670114517212
2019-05-30,1.2629451751708984
2019-05-31,1.2609704732894895
2019-06-03,1.2639508247375488
